model,model_tag,arch,window,temp,pair,generation,hamming
distilroberta-base,distilroberta-base,local,2,0.5,15,1,1.0
distilroberta-base,distilroberta-base,local,2,0.5,15,2,4.0
distilroberta-base,distilroberta-base,local,2,0.5,15,3,9.0
distilroberta-base,distilroberta-base,local,2,0.5,15,4,9.0
distilroberta-base,distilroberta-base,local,2,0.5,15,5,16.0
distilroberta-base,distilroberta-base,local,2,0.5,15,6,19.0
distilroberta-base,distilroberta-base,local,2,0.5,15,7,21.0
distilroberta-base,distilroberta-base,local,2,0.5,15,8,22.0
distilroberta-base,distilroberta-base,local,2,0.5,15,9,18.0
distilroberta-base,distilroberta-base,local,2,0.5,15,10,16.0
distilroberta-base,distilroberta-base,local,2,0.5,15,11,19.0
distilroberta-base,distilroberta-base,local,2,0.5,15,12,20.0
distilroberta-base,distilroberta-base,local,2,0.5,15,13,21.0
distilroberta-base,distilroberta-base,local,2,0.5,15,14,26.0
distilroberta-base,distilroberta-base,local,2,0.5,15,15,27.0
distilroberta-base,distilroberta-base,local,2,0.5,15,16,25.0
distilroberta-base,distilroberta-base,local,2,0.5,15,17,20.0
distilroberta-base,distilroberta-base,local,2,0.5,15,18,19.0
distilroberta-base,distilroberta-base,local,2,0.5,15,19,22.0
distilroberta-base,distilroberta-base,local,2,0.5,15,20,26.0
distilroberta-base,distilroberta-base,local,2,0.5,15,21,25.0
distilroberta-base,distilroberta-base,local,2,0.5,15,22,26.0
distilroberta-base,distilroberta-base,local,2,0.5,15,23,28.0
distilroberta-base,distilroberta-base,local,2,0.5,15,24,27.0
distilroberta-base,distilroberta-base,local,2,0.5,15,25,30.0
distilroberta-base,distilroberta-base,local,2,0.5,15,26,30.0
distilroberta-base,distilroberta-base,local,2,0.5,15,27,27.0
distilroberta-base,distilroberta-base,local,2,0.5,15,28,27.0
distilroberta-base,distilroberta-base,local,2,0.5,15,29,26.0
distilroberta-base,distilroberta-base,local,2,0.5,15,30,23.0
distilroberta-base,distilroberta-base,local,2,0.5,15,31,26.0
distilroberta-base,distilroberta-base,local,2,0.5,15,32,27.0
distilroberta-base,distilroberta-base,local,2,0.5,15,33,28.0
distilroberta-base,distilroberta-base,local,2,0.5,15,34,29.0
distilroberta-base,distilroberta-base,local,2,0.5,15,35,28.0
